arm,k,question_id,type,metric,value
lucene,50,ProposalForce::a::11,content,context_precision_nonllm,0.3191533814452918
lucene,50,ProposalForce::a::11,content,chrf,0.317916892220936
lucene,50,PitchForce::a::6,content,context_recall_nonllm,0.044444444444444446
lucene,50,ProposalForce::a::11,content,exact_match,0.0
lucene,50,ProposalForce::a::11,content,rouge,0.15469613259668508
lucene,50,ProposalForce::a::11,content,context_recall_nonllm,0.08333333333333333
lucene,50,SearchFlow::a::12,content,context_precision_id,0.02
lucene,50,PitchForce::a::6,content,context_precision_nonllm,0.04334510694218199
lucene,50,ProposalForce::a::11,content,string_presence,0.0
lucene,50,SearchFlow::a::12,content,context_recall_id,0.01282051282051282
lucene,50,SearchFlow::a::12,content,string_similarity,0.418546365914787
lucene,50,SearchFlow::a::12,content,chrf,0.39036305926419357
lucene,50,SearchFlow::a::12,content,string_presence,0.0
lucene,50,SearchFlow::a::12,content,bleu,0.25866849054107066
lucene,50,SearchFlow::a::12,content,rouge,0.4245810055865921
lucene,50,SearchFlow::a::12,content,exact_match,0.0
lucene,50,SearchForce::a::7,company,context_precision_id,0.06
lucene,50,SearchForce::a::7,company,context_recall_id,0.03333333333333333
lucene,50,SearchForce::a::7,company,string_similarity,0.037931034482758585
lucene,50,SearchForce::a::7,company,exact_match,0.0
lucene,50,SearchForce::a::7,company,bleu,0.0
lucene,50,SearchForce::a::7,company,string_presence,0.0
lucene,50,SecurityForce::a::7,content,context_recall_id,0.11392405063291139
lucene,50,SearchForce::a::7,company,rouge,0.0
lucene,50,SearchForce::a::7,company,chrf,0.05432941121871324
lucene,50,SearchForce::a::7,company,context_precision_nonllm,0.4903982610064468
lucene,50,SecurityForce::a::7,content,context_precision_id,0.18
lucene,50,SecurityForce::a::7,content,bleu,0.1672412003067061
lucene,50,SecurityForce::a::7,content,string_similarity,0.2709923664122137
lucene,50,SecurityForce::a::7,content,chrf,0.46838414092399283
lucene,50,SearchFlow::a::12,content,context_precision_nonllm,0.249999999975
lucene,50,SecurityForce::a::7,content,rouge,0.23076923076923075
lucene,50,SearchForce::a::7,company,context_recall_nonllm,0.03333333333333333
lucene,50,SentimentForce::a::8,person,context_precision_id,0.1
lucene,50,SearchFlow::a::12,content,context_recall_nonllm,0.01282051282051282
lucene,50,SecurityForce::a::7,content,string_presence,0.0
lucene,50,SecurityForce::a::7,content,exact_match,0.0
lucene,50,SecurityForce::a::7,content,context_precision_nonllm,0.31715176676867074
lucene,50,SentimentForce::a::8,person,bleu,0.0
lucene,50,SentimentForce::a::8,person,string_similarity,0.020942408376963373
lucene,50,SentimentForce::a::8,person,chrf,0.023882824563638397
lucene,50,SentimentForce::a::8,person,exact_match,0.0
lucene,50,SummarizeForce::a::11,person,context_precision_id,0.08
lucene,50,SummarizeForce::a::11,person,context_recall_id,0.05
lucene,50,SentimentForce::a::8,person,context_recall_nonllm,0.054945054945054944
lucene,50,SentimentForce::a::8,person,context_recall_id,0.054945054945054944
lucene,50,SummarizeForce::a::11,person,string_similarity,0.07547169811320753
lucene,50,SentimentForce::a::8,person,rouge,0.0
lucene,50,SummarizeForce::a::11,person,rouge,0.10126582278481013
lucene,50,SentimentForce::a::8,person,string_presence,0.0
lucene,50,SummarizeForce::a::11,person,bleu,0.03419816740540655
lucene,50,SecurityForce::a::7,content,context_recall_nonllm,0.11392405063291139
lucene,50,SummarizeForce::a::11,person,exact_match,0.0
lucene,50,SummarizeForce::a::11,person,chrf,0.22280311606603653
lucene,50,SummarizeForce::a::11,person,string_presence,0.0
lucene,50,SupportForce::a::5,content,context_precision_id,0.0
lucene,50,SupportForce::a::5,content,context_precision_nonllm,0.0
lucene,50,SupportForce::a::5,content,context_recall_id,0.0
lucene,50,SupportForce::a::5,content,string_similarity,0.13450292397660824
lucene,50,SupportForce::a::5,content,bleu,0.0
lucene,50,SupportForce::a::5,content,rouge,0.041379310344827586
lucene,50,SentimentForce::a::8,person,context_precision_nonllm,0.9210668170148364
lucene,50,SupportForce::a::5,content,exact_match,0.0
lucene,50,SupportForce::a::5,content,chrf,0.15513044804338436
lucene,50,TrendForce::a::9,company,context_precision_id,0.12
lucene,50,SupportForce::a::5,content,context_recall_nonllm,0.0
lucene,50,SupportForce::a::5,content,string_presence,0.0
lucene,50,TrendForce::a::9,company,context_recall_id,0.06818181818181818
lucene,50,TrendForce::a::9,company,string_similarity,0.050135501355013545
lucene,50,TrendForce::a::9,company,bleu,0.0
lucene,50,TrendForce::a::9,company,chrf,0.0552720547845963
lucene,50,TrendForce::a::9,company,exact_match,0.0
lucene,50,TrendForce::a::9,company,rouge,0.0
lucene,50,SummarizeForce::a::11,person,context_recall_nonllm,0.05
lucene,50,TrendForce::a::9,company,string_presence,0.0
lucene,50,VizForce::a::16,url,context_recall_id,0.034482758620689655
lucene,50,SummarizeForce::a::11,person,context_precision_nonllm,0.16000939849224036
lucene,50,VizForce::a::16,url,context_precision_id,0.06
lucene,50,VizForce::a::16,url,bleu,0.005072064261658945
lucene,50,VizForce::a::16,url,rouge,0.08
lucene,50,VizForce::a::16,url,string_similarity,0.10510510510510507
lucene,50,TrendForce::a::9,company,context_recall_nonllm,0.07954545454545454
lucene,50,VizForce::a::16,url,exact_match,0.0
lucene,50,TrendForce::a::9,company,context_precision_nonllm,0.5211310272590631
lucene,50,VizForce::a::16,url,chrf,0.18464187920792954
lucene,50,VizForce::a::16,url,string_presence,0.0
lucene,50,WorkFlowGenie::a::11,pr,context_precision_id,0.02
lucene,50,WorkFlowGenie::a::11,pr,context_recall_id,0.041666666666666664
lucene,50,WorkFlowGenie::a::11,pr,bleu,0.07388750216483754
lucene,50,VizForce::a::16,url,context_recall_nonllm,0.034482758620689655
lucene,50,WorkFlowGenie::a::11,pr,string_similarity,0.0565045992115637
lucene,50,WorkFlowGenie::a::11,pr,rouge,0.09917355371900825
lucene,50,WorkFlowGenie::a::11,pr,exact_match,0.0
lucene,50,WorkFlowGenie::a::11,pr,chrf,0.2482912365008676
lucene,50,WorkFlowGenie::a::11,pr,string_presence,0.0
lucene,50,WorkFlowGenie::a::11,pr,context_precision_nonllm,0.07142857142142857
lucene,50,ActionGenie::a::5,content,string_similarity,0.20960295475530932
lucene,50,ActionGenie::a::5,content,context_recall_id,0.07692307692307693
lucene,50,ActionGenie::a::5,content,context_precision_id,0.06
lucene,50,ActionGenie::a::5,content,bleu,0.017927027148519247
lucene,50,ActionGenie::a::5,content,rouge,0.2058823529411765
lucene,50,VizForce::a::16,url,context_precision_nonllm,0.2566137566052028
lucene,50,AnomalyForce::a::17,person,context_precision_id,0.0
lucene,50,ActionGenie::a::5,content,context_precision_nonllm,0.4833333333172222
lucene,50,ActionGenie::a::5,content,string_presence,0.0
lucene,50,ActionGenie::a::5,content,chrf,0.3797682707665321
lucene,50,AnomalyForce::a::17,person,string_similarity,0.026162790697674465
lucene,50,AnomalyForce::a::17,person,context_recall_id,0.0
lucene,50,ActionGenie::a::5,content,exact_match,0.0
lucene,50,AnomalyForce::a::17,person,rouge,0.038461538461538464
lucene,50,AnomalyForce::a::17,person,string_presence,0.0
lucene,50,AnomalyForce::a::17,person,bleu,0.014005547834201399
lucene,50,WorkFlowGenie::a::11,pr,context_recall_nonllm,0.041666666666666664
lucene,50,AnomalyForce::a::17,person,chrf,0.0461474595568582
lucene,50,AnomalyForce::a::17,person,exact_match,0.0
lucene,50,ActionGenie::a::5,content,context_recall_nonllm,0.07692307692307693
lucene,50,AutoTuneForce::a::12,content,context_precision_id,0.04
lucene,50,AutoTuneForce::a::12,content,context_recall_id,0.05405405405405406
lucene,50,AutoTuneForce::a::12,content,rouge,0.05741626794258373
lucene,50,AutoTuneForce::a::12,content,string_similarity,0.09006433166547534
lucene,50,AutoTuneForce::a::12,content,bleu,0.0024519994934608415
lucene,50,AutoTuneForce::a::12,content,exact_match,0.0
lucene,50,CoachForce::a::11,pr,context_recall_id,0.07317073170731707
lucene,50,AnomalyForce::a::17,person,context_precision_nonllm,0.0
lucene,50,AutoTuneForce::a::12,content,string_presence,0.0
lucene,50,AnomalyForce::a::17,person,context_recall_nonllm,0.0
lucene,50,CoachForce::a::11,pr,context_precision_id,0.06
lucene,50,AutoTuneForce::a::12,content,chrf,0.1827618094304805
lucene,50,CoachForce::a::11,pr,bleu,0.007720086343476184
lucene,50,CoachForce::a::11,pr,string_similarity,0.0984455958549223
lucene,50,CoachForce::a::11,pr,exact_match,0.0
lucene,50,AutoTuneForce::a::12,content,context_precision_nonllm,0.05756578947080592
lucene,50,CoachForce::a::11,pr,rouge,0.09356725146198831
lucene,50,CollaborateForce::a::19,pr,context_precision_id,0.06
lucene,50,CoachForce::a::11,pr,chrf,0.2502320362130477
lucene,50,CoachForce::a::11,pr,context_recall_nonllm,0.07317073170731707
lucene,50,CoachForce::a::11,pr,context_precision_nonllm,0.06070016939379823
lucene,50,CoachForce::a::11,pr,string_presence,0.0
lucene,50,CollaborateForce::a::19,pr,bleu,0.004152349438143183
lucene,50,CollaborateForce::a::19,pr,rouge,0.05263157894736841
lucene,50,CollaborateForce::a::19,pr,string_similarity,0.09237875288683606
lucene,50,CollaborateForce::a::19,pr,context_recall_id,0.05263157894736842
lucene,50,CollaborateForce::a::19,pr,exact_match,0.0
lucene,50,AutoTuneForce::a::12,content,context_recall_nonllm,0.05405405405405406
lucene,50,CollaborateForce::a::19,pr,chrf,0.19712498901610176
lucene,50,CollaborationForce::a::12,content,context_precision_id,0.0
lucene,50,CollaborateForce::a::19,pr,string_presence,0.0
lucene,50,CollaborationForce::a::12,content,context_recall_id,0.0
lucene,50,CollaborationForce::a::12,content,rouge,0.04048582995951417
lucene,50,CollaborateForce::a::19,pr,context_recall_nonllm,0.05263157894736842
lucene,50,CollaborationForce::a::12,content,exact_match,0.0
lucene,50,CollaborationForce::a::12,content,string_presence,0.0
lucene,50,CollaborationForce::a::12,content,chrf,0.20067453548105652
lucene,50,ConnectForce::a::7,pr,context_precision_id,0.04
lucene,50,CollaborationForce::a::12,content,bleu,0.00540012536446339
lucene,50,CollaborationForce::a::12,content,string_similarity,0.1154806491885143
lucene,50,ConnectForce::a::7,pr,context_recall_id,0.07142857142857142
lucene,50,ConnectForce::a::7,pr,string_similarity,0.027047913446677008
lucene,50,CollaborateForce::a::19,pr,context_precision_nonllm,0.5763888888696759
lucene,50,ConnectForce::a::7,pr,rouge,0.0
lucene,50,ConnectForce::a::7,pr,bleu,0.0
lucene,50,ConnectForce::a::7,pr,exact_match,0.0
lucene,50,ConnectForce::a::7,pr,string_presence,0.0
lucene,50,ContentForce::a::11,content,context_precision_id,0.0
lucene,50,ConnectForce::a::7,pr,chrf,0.04615460977826603
lucene,50,CollaborationForce::a::12,content,context_precision_nonllm,0.0
lucene,50,ContentForce::a::11,content,context_recall_id,0.0
lucene,50,ConnectForce::a::7,pr,context_recall_nonllm,0.07142857142857142
lucene,50,ContentForce::a::11,content,bleu,0.003535815213602243
lucene,50,ContentForce::a::11,content,string_similarity,0.09966024915062288
lucene,50,ContentForce::a::11,content,chrf,0.15133287547576377
lucene,50,ConnectForce::a::7,pr,context_precision_nonllm,0.07393483708903509
lucene,50,ContentForce::a::11,content,exact_match,0.0
lucene,50,ContentForce::a::11,content,rouge,0.05925925925925927
lucene,50,ContentForce::a::11,content,context_precision_nonllm,0.0
lucene,50,CollaborationForce::a::12,content,context_recall_nonllm,0.0
lucene,50,ContextForce::a::22,person,context_precision_id,0.06
lucene,50,ContextForce::a::22,person,context_recall_id,0.036585365853658534
lucene,50,ContentForce::a::11,content,context_recall_nonllm,0.0
lucene,50,ContentForce::a::11,content,string_presence,0.0
lucene,50,ContextForce::a::22,person,string_similarity,0.030063291139240556
lucene,50,ContextForce::a::22,person,rouge,0.06593406593406592
lucene,50,ContextForce::a::22,person,bleu,0.009980764854746098
lucene,50,EdgeForce::a::12,content,context_precision_id,0.12
lucene,50,EdgeForce::a::12,content,context_recall_id,0.4
lucene,50,ContextForce::a::22,person,exact_match,0.0
lucene,50,ContextForce::a::22,person,chrf,0.11580342156132599
lucene,50,ContextForce::a::22,person,string_presence,0.0
lucene,50,EdgeForce::a::12,content,string_similarity,0.15392670157068067
lucene,50,EdgeForce::a::12,content,context_precision_nonllm,0.5515782828190898
lucene,50,EdgeForce::a::12,content,bleu,0.04621362667122021
lucene,50,EdgeForce::a::12,content,exact_match,0.0
lucene,50,EdgeForce::a::12,content,rouge,0.1317365269461078
lucene,50,ContextForce::a::22,person,context_precision_nonllm,0.32083333332531255
lucene,50,ExplainabilityForce::a::7,pr,context_recall_id,0.13333333333333333
lucene,50,EdgeForce::a::12,content,chrf,0.33758380386390047
lucene,50,EdgeForce::a::12,content,context_recall_nonllm,0.4
lucene,50,ContextForce::a::22,person,context_recall_nonllm,0.04878048780487805
lucene,50,EdgeForce::a::12,content,string_presence,0.0
lucene,50,ExplainabilityForce::a::7,pr,context_precision_id,0.08
lucene,50,ExplainabilityForce::a::7,pr,rouge,0.03225806451612903
lucene,50,ExplainabilityForce::a::7,pr,string_similarity,0.038461538461538436
lucene,50,ExplainabilityForce::a::7,pr,bleu,0.024455939372403628
lucene,50,ExplainabilityForce::a::7,pr,chrf,0.07727056740275977
lucene,50,ExplainabilityForce::a::7,pr,exact_match,0.0
lucene,50,FeedbackForce::a::6,content,context_precision_id,0.0
lucene,50,ExplainabilityForce::a::7,pr,string_presence,0.0
lucene,50,FeedbackForce::a::6,content,context_recall_id,0.0
lucene,50,ExplainabilityForce::a::7,pr,context_recall_nonllm,0.13333333333333333
lucene,50,ExplainabilityForce::a::7,pr,context_precision_nonllm,0.4866666666569333
lucene,50,FeedbackForce::a::6,content,string_similarity,0.09185803757828814
lucene,50,FeedbackForce::a::6,content,exact_match,0.0
lucene,50,FeedbackForce::a::6,content,bleu,0.0035026680280250137
lucene,50,FeedbackForce::a::6,content,rouge,0.06802721088435373
lucene,50,FeedbackForce::a::6,content,chrf,0.19164720748295655
lucene,50,FeedbackForce::a::6,content,string_presence,0.0
lucene,50,FlowForce::a::12,content,context_precision_id,0.06
lucene,50,FlowForce::a::12,content,string_similarity,0.04137931034482756
lucene,50,FlowForce::a::12,content,context_recall_id,0.1875
lucene,50,FlowForce::a::12,content,rouge,0.08695652173913045
lucene,50,FlowForce::a::12,content,exact_match,0.0
lucene,50,FlowForce::a::12,content,chrf,0.1086816089640196
lucene,50,FlowForce::a::12,content,context_precision_nonllm,0.6923076922846154
lucene,50,FlowForce::a::12,content,context_recall_nonllm,0.1875
lucene,50,FlowForce::a::12,content,bleu,0.003701380831729872
lucene,50,ForecastForce::a::24,company,context_precision_id,0.06
lucene,50,ForecastForce::a::24,company,context_recall_id,0.06666666666666667
lucene,50,FlowForce::a::12,content,string_presence,0.0
lucene,50,ForecastForce::a::24,company,string_similarity,0.04228855721393032
lucene,50,ForecastForce::a::24,company,bleu,0.0
lucene,50,ForecastForce::a::24,company,rouge,0.0
lucene,50,ForecastForce::a::24,company,context_precision_nonllm,0.4010943617895487
lucene,50,ForecastForce::a::24,company,string_presence,0.0
lucene,50,InsightForce::a::6,content,context_precision_id,0.04
lucene,50,ForecastForce::a::24,company,exact_match,0.0
lucene,50,ForecastForce::a::24,company,chrf,0.05647235991741337
lucene,50,InsightForce::a::6,content,context_recall_id,0.0425531914893617
lucene,50,FeedbackForce::a::6,content,context_precision_nonllm,0.0
lucene,50,ForecastForce::a::24,company,context_recall_nonllm,0.08888888888888889
lucene,50,InsightForce::a::6,content,rouge,0.26153846153846155
lucene,50,InsightForce::a::6,content,exact_match,0.0
lucene,50,InsightForce::a::6,content,chrf,0.4238386792177288
lucene,50,InsightForce::a::6,content,bleu,0.056397063372656486
lucene,50,InsightForce::a::6,content,string_presence,0.0
lucene,50,InsightForce::a::6,content,string_similarity,0.25320056899004273
lucene,50,KnowledgeForce::a::14,content,context_precision_id,0.04
lucene,50,FeedbackForce::a::6,content,context_recall_nonllm,0.0
lucene,50,KnowledgeForce::a::14,content,context_recall_id,0.05263157894736842
lucene,50,InsightForce::a::6,content,context_precision_nonllm,0.37499999998125
lucene,50,KnowledgeForce::a::14,content,rouge,0.12658227848101264
lucene,50,KnowledgeForce::a::14,content,string_similarity,0.18129079042784624
lucene,50,InsightForce::a::6,content,context_recall_nonllm,0.0425531914893617
lucene,50,KnowledgeForce::a::14,content,bleu,0.018072112361080073
lucene,50,KnowledgeForce::a::14,content,chrf,0.31567998901933664
lucene,50,KnowledgeForce::a::14,content,string_presence,0.0
lucene,50,KnowledgeForce::a::14,content,exact_match,0.0
lucene,50,LeadForce::a::13,pr,context_precision_id,0.06
lucene,50,LeadForce::a::13,pr,context_recall_id,0.10714285714285714
lucene,50,LeadForce::a::13,pr,bleu,0.09865952071606056
lucene,50,LeadForce::a::13,pr,string_similarity,0.08630609896432684
lucene,50,KnowledgeForce::a::14,content,context_recall_nonllm,0.05263157894736842
lucene,50,LeadForce::a::13,pr,chrf,0.2974777291333128
lucene,50,LeadForce::a::13,pr,exact_match,0.0
lucene,50,LeadForce::a::13,pr,rouge,0.1342281879194631
lucene,50,LeadForce::a::13,pr,string_presence,0.0
lucene,50,MonitorForce::a::16,company,context_recall_id,0.07692307692307693
lucene,50,KnowledgeForce::a::14,content,context_precision_nonllm,0.24285714284499998
lucene,50,MonitorForce::a::16,company,context_precision_id,0.18
lucene,50,MonitorForce::a::16,company,bleu,0.0
lucene,50,MonitorForce::a::16,company,string_similarity,0.03397027600849256
lucene,50,MonitorForce::a::16,company,chrf,0.05120409416619976
lucene,50,MonitorForce::a::16,company,rouge,0.0
lucene,50,MonitorForce::a::16,company,exact_match,0.0
lucene,50,LeadForce::a::13,pr,context_precision_nonllm,0.09393939393626263
lucene,50,LeadForce::a::13,pr,context_recall_nonllm,0.10714285714285714
lucene,50,PersonalizeForce::a::24,company,context_precision_id,0.16
lucene,50,MonitorForce::a::16,company,string_presence,0.0
lucene,50,PersonalizeForce::a::24,company,bleu,0.0
lucene,50,PersonalizeForce::a::24,company,context_recall_id,0.11594202898550725
lucene,50,MonitorForce::a::16,company,context_precision_nonllm,0.45325042695418544
lucene,50,PersonalizeForce::a::24,company,chrf,0.06999113475489141
lucene,50,PersonalizeForce::a::24,company,string_similarity,0.04423380726698267
lucene,50,PersonalizeForce::a::24,company,rouge,0.0
lucene,50,PitchForce::a::25,person,context_precision_id,0.18
lucene,50,PersonalizeForce::a::24,company,exact_match,0.0
lucene,50,MonitorForce::a::16,company,context_recall_nonllm,0.07692307692307693
lucene,50,PersonalizeForce::a::24,company,string_presence,0.0
lucene,50,PitchForce::a::25,person,context_recall_id,0.15517241379310345
lucene,50,PersonalizeForce::a::24,company,context_precision_nonllm,0.8948412698300844
lucene,50,PitchForce::a::25,person,bleu,0.012981885208931374
lucene,50,PitchForce::a::25,person,rouge,0.04225352112676056
lucene,50,PitchForce::a::25,person,chrf,0.12198753181471575
lucene,50,PitchForce::a::25,person,string_similarity,0.029988465974625123
lucene,50,PitchForce::a::25,person,exact_match,0.0
lucene,50,ProposalForce::a::17,content,context_precision_id,0.06
lucene,50,PersonalizeForce::a::24,company,context_recall_nonllm,0.11594202898550725
lucene,50,ProposalForce::a::17,content,string_similarity,0.16848673946957882
lucene,50,ProposalForce::a::17,content,context_recall_id,0.07692307692307693
lucene,50,PitchForce::a::25,person,string_presence,0.0
lucene,50,PitchForce::a::25,person,context_recall_nonllm,0.15517241379310345
lucene,50,ProposalForce::a::17,content,rouge,0.15254237288135591
lucene,50,ProposalForce::a::17,content,bleu,0.007735615314649244
lucene,50,ProposalForce::a::17,content,chrf,0.4049856395416703
lucene,50,SearchFlow::a::33,person,context_precision_id,0.1
lucene,50,ProposalForce::a::17,content,context_recall_nonllm,0.07692307692307693
lucene,50,ProposalForce::a::17,content,context_precision_nonllm,0.09313205388023268
lucene,50,ProposalForce::a::17,content,string_presence,0.0
lucene,50,ProposalForce::a::17,content,exact_match,0.0
lucene,50,SearchFlow::a::33,person,context_recall_id,0.1
lucene,50,SearchFlow::a::33,person,string_similarity,0.04553734061930781
lucene,50,PitchForce::a::25,person,context_precision_nonllm,0.539633655388529
lucene,50,SearchFlow::a::33,person,chrf,0.12741930805737697
lucene,50,SearchFlow::a::33,person,rouge,0.08888888888888889
lucene,50,SearchFlow::a::33,person,bleu,0.01887269761460794
lucene,50,SearchFlow::a::33,person,string_presence,0.0
lucene,50,SearchForce::a::16,pr,context_precision_id,0.06
lucene,50,SearchFlow::a::33,person,exact_match,0.0
lucene,50,SearchForce::a::16,pr,context_recall_id,0.11538461538461539
lucene,50,SearchForce::a::16,pr,string_similarity,0.028826355525051528
lucene,50,SearchForce::a::16,pr,context_precision_nonllm,0.0982870176398906
lucene,50,SearchFlow::a::33,person,context_recall_nonllm,0.12
lucene,50,SearchForce::a::16,pr,chrf,0.1388323751573013
lucene,50,SearchForce::a::16,pr,rouge,0.05333333333333334
lucene,50,SearchForce::a::16,pr,exact_match,0.0
lucene,50,SearchForce::a::16,pr,bleu,0.046716246173500134
lucene,50,SearchFlow::a::33,person,context_precision_nonllm,0.31642650755598556
lucene,50,SentimentForce::a::26,content,context_precision_id,0.02
lucene,50,SearchForce::a::16,pr,string_presence,0.0
lucene,50,SentimentForce::a::26,content,context_recall_id,0.041666666666666664
lucene,50,SentimentForce::a::26,content,rouge,0.01801801801801802
lucene,50,SearchForce::a::16,pr,context_recall_nonllm,0.15384615384615385
lucene,50,SentimentForce::a::26,content,chrf,0.054706332834970534
lucene,50,SentimentForce::a::26,content,bleu,0.008165967685677476
lucene,50,SentimentForce::a::26,content,string_similarity,0.04488078541374474
lucene,50,SentimentForce::a::26,content,string_presence,0.0
lucene,50,SentimentForce::a::26,content,context_recall_nonllm,0.041666666666666664
lucene,50,SentimentForce::a::26,content,context_precision_nonllm,0.06666666666
lucene,50,SummarizeForce::a::23,content,context_recall_id,0.15384615384615385
lucene,50,SentimentForce::a::26,content,exact_match,0.0
lucene,50,SummarizeForce::a::23,content,context_precision_id,0.04
lucene,50,SummarizeForce::a::23,content,string_similarity,0.06313993174061439
lucene,50,SummarizeForce::a::23,content,bleu,0.0
lucene,50,SummarizeForce::a::23,content,chrf,0.0867281508633546
lucene,50,SummarizeForce::a::23,content,string_presence,0.0
lucene,50,SummarizeForce::a::23,content,context_recall_nonllm,0.15384615384615385
lucene,50,SummarizeForce::a::23,content,rouge,0.020408163265306128
lucene,50,SummarizeForce::a::23,content,exact_match,0.0
lucene,50,SupportForce::a::6,content,context_precision_id,0.1
lucene,50,SupportForce::a::6,content,context_recall_id,0.07575757575757576
lucene,50,SupportForce::a::6,content,bleu,0.004778352022563253
lucene,50,SupportForce::a::6,content,string_similarity,0.1090781140042224
lucene,50,SupportForce::a::6,content,exact_match,0.0
lucene,50,SupportForce::a::6,content,chrf,0.15381542618806016
lucene,50,SummarizeForce::a::23,content,context_precision_nonllm,0.6359375472954024
lucene,50,VizForce::a::43,person,context_recall_id,0.023622047244094488
lucene,50,VizForce::a::43,person,context_precision_id,0.12
lucene,50,SupportForce::a::6,content,string_presence,0.0
lucene,50,SupportForce::a::6,content,rouge,0.044444444444444446
lucene,50,VizForce::a::43,person,string_similarity,0.02890932982917216
lucene,50,VizForce::a::43,person,bleu,0.014581107988631128
lucene,50,SupportForce::a::6,content,context_precision_nonllm,0.41171121350943085
lucene,50,VizForce::a::43,person,exact_match,0.0
lucene,50,VizForce::a::43,person,chrf,0.08723310048729267
lucene,50,VizForce::a::43,person,rouge,0.050420168067226885
lucene,50,ActionGenie::a::7,content,context_recall_id,0.04
lucene,50,VizForce::a::43,person,string_presence,0.0
lucene,50,ActionGenie::a::7,content,context_precision_id,0.04
lucene,50,ActionGenie::a::7,content,string_similarity,0.20902255639097744
lucene,50,ActionGenie::a::7,content,rouge,0.2413793103448276
lucene,50,ActionGenie::a::7,content,chrf,0.42714517207628633
lucene,50,ActionGenie::a::7,content,exact_match,0.0
lucene,50,ActionGenie::a::7,content,bleu,0.01588011771404737
lucene,50,ActionGenie::a::7,content,string_presence,0.0
lucene,50,SupportForce::a::6,content,context_recall_nonllm,0.07575757575757576
lucene,50,AutoTuneForce::a::13,content,context_precision_id,0.0
lucene,50,AutoTuneForce::a::13,content,context_recall_id,0.0
lucene,50,AutoTuneForce::a::13,content,string_similarity,0.16132075471698115
lucene,50,AutoTuneForce::a::13,content,rouge,0.10588235294117647
lucene,50,AutoTuneForce::a::13,content,chrf,0.2773803822156609
lucene,50,ActionGenie::a::7,content,context_precision_nonllm,0.033513513511837845
lucene,50,ActionGenie::a::7,content,context_recall_nonllm,0.04
lucene,50,AutoTuneForce::a::13,content,exact_match,0.0
lucene,50,AutoTuneForce::a::13,content,context_precision_nonllm,0.0
lucene,50,AutoTuneForce::a::13,content,bleu,0.014762323289306968
lucene,50,AutoTuneForce::a::13,content,string_presence,0.0
lucene,50,CollaborateForce::a::21,pr,context_recall_id,0.2
lucene,50,CollaborateForce::a::21,pr,context_precision_id,0.06
lucene,50,CollaborateForce::a::21,pr,bleu,0.07622544650012063
lucene,50,AutoTuneForce::a::13,content,context_recall_nonllm,0.0
lucene,50,VizForce::a::43,person,context_precision_nonllm,0.10376774410878968
lucene,50,CollaborateForce::a::21,pr,chrf,0.2794197645795093
lucene,50,CollaborateForce::a::21,pr,rouge,0.09589041095890412
lucene,50,CollaborateForce::a::21,pr,context_precision_nonllm,0.2222222222148148
lucene,50,CollaborateForce::a::21,pr,exact_match,0.0
lucene,50,CollaborateForce::a::21,pr,string_similarity,0.06375442739079107
lucene,50,CollaborateForce::a::21,pr,context_recall_nonllm,0.2
lucene,50,ConnectForce::a::14,content,context_precision_id,0.0
lucene,50,CollaborateForce::a::21,pr,string_presence,1.0
lucene,50,ConnectForce::a::14,content,context_recall_id,0.0
lucene,50,ConnectForce::a::14,content,string_similarity,0.046099290780141855
lucene,50,ConnectForce::a::14,content,chrf,0.0820278234550732
lucene,50,ConnectForce::a::14,content,rouge,0.014285714285714285
lucene,50,ConnectForce::a::14,content,context_precision_nonllm,0.0
lucene,50,ConnectForce::a::14,content,context_recall_nonllm,0.0
lucene,50,ConnectForce::a::14,content,bleu,0.0031261169871001165
lucene,50,ConnectForce::a::14,content,exact_match,0.0
lucene,50,ContentForce::a::16,content,context_precision_id,0.0
lucene,50,ContentForce::a::16,content,context_recall_id,0.0
lucene,50,ConnectForce::a::14,content,string_presence,0.0
lucene,50,ContentForce::a::16,content,string_similarity,0.06288032454361059
lucene,50,ContentForce::a::16,content,bleu,0.0
lucene,50,ContentForce::a::16,content,context_precision_nonllm,0.0
lucene,50,ContentForce::a::16,content,chrf,0.07555838625647886
lucene,50,ContentForce::a::16,content,rouge,0.0
lucene,50,ContentForce::a::16,content,context_recall_nonllm,0.0
lucene,50,EdgeForce::a::13,content,context_recall_id,0.13513513513513514
lucene,50,ContentForce::a::16,content,string_presence,0.0
lucene,50,VizForce::a::43,person,context_recall_nonllm,0.023622047244094488
lucene,50,ContentForce::a::16,content,exact_match,0.0
lucene,50,EdgeForce::a::13,content,string_similarity,0.24568138195777356
lucene,50,EdgeForce::a::13,content,context_precision_id,0.1
lucene,50,EdgeForce::a::13,content,bleu,0.027052291998561295
lucene,50,EdgeForce::a::13,content,exact_match,0.0
lucene,50,EdgeForce::a::13,content,context_precision_nonllm,0.12433092135783469
lucene,50,ExplainabilityForce::a::9,pr,context_recall_id,0.04081632653061224
lucene,50,EdgeForce::a::13,content,chrf,0.37763863387651786
lucene,50,EdgeForce::a::13,content,rouge,0.21
lucene,50,EdgeForce::a::13,content,string_presence,0.0
lucene,50,ExplainabilityForce::a::9,pr,string_similarity,0.07982261640798227
lucene,50,ExplainabilityForce::a::9,pr,context_precision_id,0.08
lucene,50,EdgeForce::a::13,content,context_recall_nonllm,0.13513513513513514
